title,Russian Translation ,Turkish Translation ,content,positive,negative,neutral,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
universality,Универсальность,,universallıq,0,0,neu,0,0,0,0,0,0,0,0
universe,вселенная,,kainat,0,0,neu,0,0,0,0,0,0,0,0
university,университет,üniversite,universitet,pos,0,0,0,ant,0,0,0,0,0,0
unjust,несправедливый,,haqsız,0,neg,0,ang,0,0,0,0,0,0,0
unjustifiable,неоправданный,,əsassız,0,neg,0,ang,0,dis,fea,0,0,0,0
unjustified,необоснованный,,əsassız,0,neg,0,0,0,0,0,0,0,0,0
unkind,недобрый,,xoşagəlməz,0,neg,0,ang,0,dis,fea,0,sad,0,0
unknowable,непостижимый,,bilinməz,0,0,neu,0,0,0,0,0,0,0,0
unknown,неизвестный,bilinmeyen,naməlum,0,neg,0,0,ant,0,fea,0,0,0,0
unlawful,незаконное,,qanunsuz,0,neg,0,ang,0,dis,fea,0,sad,0,0
unleash,развязать,,sərbəst buraxmaq,0,0,neu,0,0,0,0,0,0,0,0
unlicensed,нелицензированный,,lisenziyasız,0,neg,0,0,0,0,0,0,0,0,0
unlike,в отличие от,aksine,fərqli olaraq,0,0,neu,0,0,0,0,0,0,0,0
unlimited,неограниченный,sınırsız,məhdudiyyətsiz,pos,0,0,0,0,0,0,0,0,0,0
unload,разгружать,,boşaltmaq,0,0,neu,0,0,0,0,0,0,0,0
unloaded,выгружен,,boşaldıldı,0,0,neu,0,0,0,0,0,0,0,0
unlock,отпереть,kilidini açmak,kilidini açmaq,0,0,neu,0,0,0,0,0,0,0,0
unlucky,несчастливый,,uğursuz,0,neg,0,ang,0,dis,fea,0,sad,0,0
unmanageable,неуправляемым,,idarə olunmaz,0,neg,0,0,0,dis,0,0,0,0,0
unmarked,неотмеченный,,işarəsiz,0,0,neu,0,0,0,0,0,0,0,0
unmarried,незамужняя,evlenmemiş,evlənməmiş,0,0,neu,0,0,0,0,0,0,0,0
unmask,разоблачать,,açmaq,0,0,neu,0,0,0,0,0,0,0,0
unmatched,бесподобный,,bənzərsiz,0,0,neu,0,0,0,0,0,0,0,0
unmistakable,безошибочный,,şübhəsiz,0,0,neu,0,0,0,0,0,0,0,0
unmitigated,явный,,əsassız,0,0,neu,0,0,0,0,0,0,0,0
unmoved,неподвижный,,hərəkətsiz,0,0,neu,0,0,0,0,0,0,0,0
unnamed,неназванный,,adsız,0,0,neu,0,0,0,0,0,0,0,0
unnatural,неестественный,,qeyri -təbii,0,neg,0,0,0,dis,fea,0,0,0,0
unnecessary,ненужный,,lazımsız,0,0,neu,0,0,0,0,0,0,0,0
unneeded,нужны,,lazımsız,0,0,neu,0,0,0,0,0,0,0,0
unnoticed,незамеченный,,gözədəyməz,0,0,neu,0,0,0,0,0,0,0,0
unnumbered,ненумерованный,,nömrəsiz,0,0,neu,0,0,0,0,0,0,0,0
unobserved,незамеченный,,müşahidə olunmamış,0,0,neu,0,0,0,0,0,0,0,0
unobstructed,свободный,,maneəsiz,0,0,neu,0,0,0,0,0,0,0,0
unobtrusive,ненавязчивый,,gözəgörünməz,0,0,neu,0,0,0,0,0,0,0,0
unoccupied,незанятый,,boş,0,0,neu,0,0,0,0,0,0,0,0
unofficial,неофициальный,,qeyri -rəsmi,0,neg,0,0,0,0,0,0,0,0,0
unopened,нераспечатанный,,açılmamış,0,0,neu,0,0,0,0,0,0,0,0
unopposed,единственный,,rəqibsiz,0,0,neu,0,0,0,0,0,0,0,0
unordered,незаказанный,,sifarişsiz,0,0,neu,0,0,0,0,0,0,0,0
unorganized,неорганизованный,,təşkil olunmamış,0,0,neu,0,0,0,0,0,0,0,0
unorthodox,неортодоксальный,,qeyri -adi,0,0,neu,0,0,0,0,0,0,0,0
unpack,распаковывать,açmak,açmaq,0,0,neu,0,0,0,0,0,0,0,0
unpaid,неоплаченный,,ödənişsiz,0,neg,0,ang,0,0,0,0,sad,0,0
unpleasant,неприятный,tatsız,xoşagəlməz,0,neg,0,0,0,dis,0,0,sad,0,0
unpopular,непопулярный,,populyar olmayan,0,neg,0,0,0,dis,0,0,sad,0,0
unprecedented,беспрецедентный,eşi görülmemiş,görünməmiş,0,0,neu,0,0,0,0,0,0,sur,0
unpredictable,непредсказуемый,,gözlənilməz,0,neg,0,0,0,0,0,0,0,sur,0
unprepared,неподготовленный,,hazırlıqsız,0,neg,0,0,0,0,0,0,0,0,0
unpretentious,неприхотливый,,iddiasız,pos,0,0,0,0,0,0,0,0,0,0
unproductive,непродуктивный,,məhsuldar olmayan,0,neg,0,0,0,0,0,0,0,0,0
unprofitable,убыточный,,qazancsız,0,neg,0,0,0,0,0,0,0,0,0
unprotected,незащищенный,,müdafiəsiz,0,neg,0,0,0,0,0,0,0,0,0
unproven,недоказанный,,sübut olunmamış,0,0,neu,0,0,0,0,0,0,0,0
unpublished,неопубликованный,,nəşr olunmamış,0,neg,0,0,ant,0,0,0,sad,0,0
unquestionable,несомненный,,şübhəsiz,pos,0,0,0,0,0,0,0,0,0,tru
unquestionably,несомненно,,şübhəsiz,pos,0,0,0,0,0,0,0,0,0,tru
unquestioned,неоспоримый,,şübhəsiz,pos,0,0,0,0,0,0,0,0,0,tru
unread,непрочитанный,,oxunmamış,0,0,neu,0,0,0,0,0,0,0,0
unreal,нереальный,,qeyri -real,0,0,neu,0,0,0,0,0,0,0,0
unrealistic,нереальный,,qeyri -real,0,0,neu,0,0,0,0,0,0,0,0
unrecorded,незафиксированный,,qeyd olunmamış,0,0,neu,0,0,0,0,0,0,0,0
unregistered,незарегистрированный,,qeydiyyatsız,0,0,neu,0,0,0,0,0,0,0,0
unregulated,нерегулируемый,,tənzimlənməmiş,0,0,neu,0,0,0,0,0,0,0,0
unrelated,несвязанный,ilgisiz,əlaqəsiz,0,0,neu,0,0,0,0,0,0,0,0
unrelenting,безжалостный,,amansız,0,0,neu,0,0,0,0,0,0,0,0
unreliable,ненадежный,,etibarsız,0,neg,0,0,0,0,0,0,0,0,tru
unrepentant,нераскаявшийся,,tövbə etməyən,0,0,neu,0,0,0,0,0,0,0,0
unrequited,без взаимности,,cavabsız,0,neg,0,0,0,0,0,0,sad,0,0
unresolved,неразрешенный,,həll olunmamış,0,0,neu,0,ant,0,0,0,0,0,0
unrest,беспорядки,,iğtişaş,0,0,neu,0,0,0,fea,0,sad,0,0
unrestrained,неограниченный,,məhdudiyyətsiz,0,0,neu,0,0,0,0,0,0,0,0
unrestricted,неограниченный,,məhdudiyyətsiz,0,0,neu,0,0,0,0,0,0,0,0
unruly,непослушный,,itaətsiz,0,neg,0,ang,0,dis,fea,0,0,0,0
unsafe,небезопасный,,təhlükəli,0,neg,0,0,0,0,fea,0,0,0,0
unsatisfactory,неудовлетворительный,,qeyri -qənaətbəxş,0,neg,0,0,0,dis,0,0,0,0,0
unsatisfied,неудовлетворенный,,narazı,0,neg,0,0,0,dis,0,0,sad,0,0
unsavory,непривлекательный,,dadsız,0,neg,0,0,0,0,0,0,0,0,0
unscathed,невредимый,,yarasız,pos,0,0,0,0,0,0,0,0,0,0
unscientific,ненаучный,,elmi olmayan,0,0,neu,0,0,0,0,0,0,0,0
unscrupulous,недобросовестный,,vicdansız,0,neg,0,0,0,0,0,0,0,0,0
unseat,сбрасывать,,oturmamış,0,0,neu,0,0,0,0,0,sad,0,0
unseen,невидимый,,görünməyən,0,0,neu,0,0,0,0,0,0,0,0
unselfish,бескорыстный,,eqoist,pos,0,0,0,0,0,0,0,0,0,0
unsettled,нерешенный,,narahat olmayan,0,neg,0,ang,0,dis,fea,0,0,0,0
unsightly,неприглядный,,çirkin,0,neg,0,0,0,dis,0,0,0,0,0
unsophisticated,простой,,təcrübəsiz,0,neg,0,0,0,0,0,0,0,0,0
unspeakable,невыразимый,,sözsüz,0,neg,0,0,0,0,fea,0,0,0,0
unspecified,неопределенные,,"dəqiqləşdirilməmiş, naməlum",0,0,neu,0,0,0,0,0,0,0,0
unstable,неустойчивый,kararsız,qeyri -sabit,0,neg,0,0,0,0,fea,0,0,sur,0
unsteady,неустойчивый,,qeyri -sabit,0,0,neu,0,0,0,fea,0,0,0,0
unsuccessful,неудачный,,uğursuz,0,neg,0,0,0,0,0,0,sad,0,0
unsuitable,неподходящий,,yararsız,0,neg,0,0,0,0,0,0,0,0,0
unsung,невоспетый,tanınmamış,səssiz,0,neg,0,0,0,0,0,0,0,0,0
unsupported,поддерживается,,dəstəklənmir,0,neg,0,0,0,0,0,0,0,0,0
unsurpassed,непревзойденный,,bənzərsiz,pos,0,0,0,ant,0,fea,joy,0,0,tru
unsuspecting,не подозревающий,,şübhəsiz,0,0,neu,0,0,0,0,0,0,sur,0
unsustainable,неустойчивым,,dayanıqsız,0,neg,0,0,0,0,0,0,0,0,0
unsweetened,несладкий,,şəkərsiz,0,0,neu,0,0,0,0,0,0,0,0
unsympathetic,несимпатичный,,simpatiyasız,0,neg,0,ang,0,0,0,0,0,0,0
untamed,неукрощенный,,evlənməmiş,0,neg,0,0,0,0,0,0,0,0,0
untenable,несостоятельный,,dözülməz,0,neg,0,0,0,0,0,0,0,0,0
untested,непроверенной,,yoxlanılmamış,0,0,neu,0,0,0,0,0,0,0,0
unthinkable,немыслимый,,ağlasığmaz,0,neg,0,ang,0,dis,fea,0,0,0,0
untidy,неопрятный,,səliqəsiz,0,neg,0,0,0,dis,0,0,0,0,0
untie,развязывать,,bağlamaq,pos,neg,0,0,0,0,0,joy,0,0,0
untimely,несвоевременно,,vaxtsız,0,neg,0,0,0,0,0,0,0,0,0
untitled,Без названия,,adsız,0,neg,0,0,0,0,0,0,sad,0,0
untold,бессчетный,,danışılmamış,0,neg,0,0,ant,0,0,0,0,0,0
untouched,нетронутый,,toxunulmamış,0,0,neu,0,0,0,0,0,0,0,0
untoward,неблагоприятный,,pis,0,neg,0,ang,0,dis,0,0,0,0,0
untrained,неподготовленный,eğitilmemiş,təlimsiz,0,neg,0,0,0,0,0,0,0,0,0
untranslated,непереведенным,,tərcümə olunmamış,0,0,neu,0,0,0,0,0,0,0,0
untrue,неверный,,yalan,0,neg,0,0,0,0,0,0,0,0,0
untrustworthy,ненадежный,,etibarsız,0,neg,0,ang,0,0,0,0,0,0,0
unused,неиспользованный,,istifadə olunmamış,0,0,neu,0,0,0,0,0,0,0,0
unusual,необычный,olağandışı,qeyri -adi,0,0,neu,0,0,0,0,0,0,0,0
unusually,необычно,,qeyri -adi,0,0,neu,0,0,0,0,0,0,0,0
unveil,открывать,,açmaq,0,0,neu,0,0,0,0,0,0,0,0
unveiling,Открытие,,açılışı,0,0,neu,0,0,0,0,0,0,0,0
unverified,непроверенный,doğrulanmamış,yoxlanılmamış,0,0,neu,0,ant,0,0,0,0,0,0
unwarranted,необоснованный,,əsassız,0,neg,0,0,0,0,0,0,0,0,0
unwary,неосторожный,,ehtiyatsız,0,0,neu,0,0,0,0,0,0,0,0
unwashed,немытый,,yuyulmamış,0,neg,0,0,0,dis,0,0,0,0,0
unwavering,недрогнувший,,sarsılmaz,pos,0,0,0,0,0,0,0,0,0,tru
unwelcome,нежеланный,,xoşagəlməz,0,neg,0,0,0,0,0,0,sad,0,0
unwell,нездоровый,,pis,0,neg,0,0,0,0,0,0,sad,0,0
unwilling,желает,isteksiz,istəməyən,0,0,neu,0,0,0,0,0,0,0,0
unwillingly,неохотно,istemeyerek,istəmədən,0,0,neu,0,0,0,0,0,0,0,0
unwillingness,нежелание,,istəksizlik,0,neg,0,0,0,0,0,0,0,0,0
unwind,отдохнуть,,rahatlamaq,0,0,neu,0,0,0,0,0,0,0,0
unwise,неразумный,,ağılsız,0,neg,0,0,0,0,0,0,0,0,0
unwitting,невольный,,bilmədən,0,neg,0,0,0,0,0,0,0,0,0
unwittingly,невольно,,bilmədən,0,0,neu,0,0,0,0,0,0,0,0
unworthy,недостойный,,ləyaqətsiz,0,neg,0,0,0,dis,0,0,0,0,0
unwritten,неписаный,,yazılmamış,0,0,neu,0,0,0,0,0,0,0,0
unyielding,упорный,,əyilməz,0,neg,0,0,0,0,0,0,0,0,0
upheaval,переворот,,qiyam,0,neg,0,ang,0,0,fea,0,sad,0,0
uphill,в гору,,yoxuşa,pos,neg,0,0,ant,0,fea,0,0,0,0
upholstery,обивка,,döşəmə,0,0,neu,0,0,0,0,0,0,0,0
upland,нагорье,,dağlıq,0,0,neu,0,0,0,0,0,0,0,0
uplands,возвышенности,,dağlar,0,0,neu,0,0,0,0,0,0,0,0
uplift,подъем,,yüksəlmək,pos,0,0,0,ant,0,0,joy,0,0,tru
upper,верхний,üst,yuxarı,0,0,neu,0,0,0,0,0,0,0,0
upright,вертикально,,dik,pos,0,0,0,0,0,0,0,0,0,tru
uprising,восстание,ayaklanma,üsyan,0,neg,0,ang,ant,0,fea,0,0,0,0
uproar,шум,,səs -küy,0,neg,0,0,0,0,0,0,0,0,0
upset,расстройство,üzgün,əsəbiləşmək,0,neg,0,ang,0,0,0,0,sad,0,0
upshot,результат,,nəticə,0,0,neu,0,0,0,0,0,0,0,0
upstairs,наверх,,yuxarı,0,0,neu,0,0,0,0,0,0,0,0
upstart,выскочка,,başlanğıc,0,0,neu,0,0,0,0,0,0,0,0
upwards,вверх,,yuxarı,0,0,neu,0,0,0,0,0,0,0,0
uranium,уран,,uran,0,0,neu,0,0,0,0,0,0,0,0
urban,городской,kentsel,şəhər,0,0,neu,0,0,0,0,0,0,0,0
urchin,еж,,kirpik,0,neg,0,0,0,0,0,0,0,0,0
urge,побуждать,dürtü,çağırmaq,0,0,neu,0,0,0,0,0,0,0,0
urgency,срочность,,təcili,0,0,neu,0,ant,0,fea,0,0,sur,0
urgent,срочный,,təcili,0,neg,0,0,ant,0,fea,0,0,sur,0
urinalysis,анализ мочи,,sidik analizi,0,0,neu,0,0,0,0,0,0,0,0
urn,урна,,uran,0,0,neu,0,0,0,0,0,sad,0,0
usage,использование,kullanım,istifadə,0,0,neu,0,0,0,0,0,0,0,0
usefully,с пользой,,faydalı olaraq,0,0,neu,0,0,0,0,0,0,0,0
usefulness,полезность,kullanışlılık,faydalılıq,pos,0,0,0,0,0,0,0,0,0,0
useless,бесполезный,yararsız,yararsız,0,neg,0,0,0,0,0,0,0,0,0
usher,судебный пристав,,açmaq,pos,0,0,0,0,0,0,0,0,0,tru
usual,обычно,olağan,adi,pos,0,0,0,0,0,0,0,0,0,tru
usurp,узурпировать,,qəsb etmək,0,neg,0,ang,0,0,0,0,0,0,0
usurped,узурпировал,,qəsb etdi,0,neg,0,ang,0,0,fea,0,0,0,0
usury,ростовщичество,,sələm,0,neg,0,0,0,0,0,0,0,0,0
utensil,посуда,,qab,0,0,neu,0,0,0,0,0,0,0,0
utilitarian,утилитарный,,utilitarian,0,0,neu,0,0,0,0,0,0,0,0
utility,утилита,,kommunal,pos,0,0,0,0,0,0,0,0,0,0
utilization,использование,kullanım,istifadə,0,0,neu,0,0,0,0,0,0,0,0
utilize,использовать,,istifadə etmək,0,0,neu,0,0,0,0,0,0,0,0
utmost,все возможное,son derece,maksimum,0,0,neu,0,0,0,0,0,0,0,0
utopian,утопический,,utopik,pos,0,0,0,ant,0,0,joy,0,0,tru
utterance,высказывание,,söz,0,0,neu,0,0,0,0,0,0,0,0
utterly,крайне,tamamen,tamamilə,0,0,neu,0,0,0,0,0,0,0,0
vacancy,вакансия,,Vakansiya,0,neg,0,0,0,0,0,0,0,0,0
vacation,отпуск,tatil,tətil,pos,0,0,0,ant,0,0,joy,0,0,0
vaccination,вакцинация,,peyvənd,0,0,neu,0,0,0,0,0,0,0,0
vaccine,вакцина,,peyvənd,pos,0,0,0,0,0,0,0,0,0,0
vacuolar,вакуолярный,,vakuolar,0,0,neu,0,0,0,0,0,0,0,0
vacuole,вакуоль,,vakuol,0,0,neu,0,0,0,0,0,0,0,0
vacuous,пустой,,boş,0,neg,0,0,0,dis,0,0,0,0,0
vacuum,вакуум,,vakuum,0,0,neu,0,0,0,0,0,0,0,0
vague,неопределенный,belirsiz,qeyri -müəyyən,0,neg,0,0,0,0,0,0,0,0,0
vagueness,неопределенность,belirsizlik,qeyri -müəyyənlik,0,neg,0,0,0,0,0,0,0,0,0
vainly,тщетно,,əbəs yerə,0,neg,0,0,0,dis,0,0,sad,0,0
valance,балдахин,,valans,0,0,neu,0,0,0,0,0,0,0,0
vale,юдоль,,vale,0,0,neu,0,0,0,0,0,0,0,0
valet,камердинер,,valet,0,0,neu,0,0,0,0,0,0,0,0
valiant,доблестный,,cəsarətli,pos,0,0,0,0,0,0,0,0,0,0
validity,срок действия,,etibarlılıq,0,0,neu,0,0,0,fea,0,0,0,0
valley,долина,vadi,vadi,0,0,neu,0,0,0,0,0,0,0,0
valor,доблесть,,cəsarət,pos,0,0,0,0,0,0,0,0,0,tru
valuable,ценный,değerli,dəyərli,pos,0,0,0,0,0,0,0,0,0,0
valuation,оценка,,qiymətləndirmə,0,0,neu,0,0,0,0,0,0,0,0
valve,клапан,,vana,0,0,neu,0,0,0,0,0,0,0,0
vamp,вамп,,vamp,0,0,neu,0,0,0,0,0,0,0,0
vampire,вампир,,vampir,0,neg,0,ang,0,dis,fea,0,0,0,0
van,фургон,kamyonet,mikroavtobus,0,0,neu,0,0,0,0,0,0,0,0
vane,флюгер,,qanadlı,0,0,neu,0,0,0,0,0,0,0,0
vanguard,авангардный,,qabaqcıl,pos,0,0,0,0,0,0,0,0,0,0
vanilla,ваниль,,vanil,0,0,neu,0,0,0,0,0,0,0,0
vanish,исчезать,gözden kaybolmak,yoxa çıxmaq,0,0,neu,0,0,0,0,0,0,sur,0
vanished,исчез,,itgin düşdü,0,neg,0,0,0,0,fea,0,sad,sur,0
vanity,тщеславие,,boş şey,0,neg,0,0,0,0,0,0,0,0,0
vanquish,побеждать,,məğlub etmək,pos,0,0,0,0,0,0,0,0,0,0
vapor,пар,buhar,buxar,0,0,neu,0,0,0,0,0,0,0,0
vara,вара,,vara,0,0,neu,0,0,0,0,0,0,0,0
variable,переменная,,dəyişən,0,0,neu,0,0,0,0,0,0,sur,0
variance,дисперсия,,dispersiya,0,0,neu,0,0,0,0,0,0,0,0
variation,изменение,varyasyon,variasiya,0,0,neu,0,0,0,0,0,0,0,0
variations,вариации,,varyasyonlar,0,0,neu,0,0,0,0,0,0,0,0
varicella,ветряная оспа,,suçiçəyi,0,neg,0,0,0,dis,fea,0,sad,0,0
varicose,варикозный,varisli,varikoz,0,neg,0,0,0,0,0,0,0,0,0
varied,разнообразный,çeşitli,müxtəlif,0,0,neu,0,0,0,0,0,0,0,0
variegated,пестрый,rengârenk,rəngarəng,0,0,neu,0,0,0,0,0,0,0,0
variety,разнообразие,çeşitlilik,müxtəliflik,0,0,neu,0,0,0,0,0,0,0,0
vary,меняться,değişir,dəyişmək,0,0,neu,0,0,0,0,0,0,0,0
vascular,сосудистый,damar,damar,0,0,neu,0,0,0,0,0,0,0,0
vase,ваза,,vaza,0,0,neu,0,0,0,0,0,0,0,0
vast,огромный,uçsuz bucaksız,geniş,0,0,neu,0,0,0,0,0,0,0,0
vat,НДС,,vat,0,0,neu,0,0,0,0,0,0,0,0
vaudeville,водевиль,,vaudevil,0,0,neu,0,0,0,0,0,0,0,0
vault,свод,,tonoz,0,0,neu,0,0,0,0,0,0,0,0
vaulted,сводчатый,,tonozlu,0,0,neu,0,0,0,0,0,0,0,0
vaulting,своды,,tonoz,0,0,neu,0,0,0,0,0,0,0,0
veal,телятина,dana eti,dana əti,0,0,neu,0,0,0,0,0,sad,0,tru
vector,вектор,,vektor,0,0,neu,0,0,0,0,0,0,0,0
veer,травить,,əymək,0,0,neu,0,0,0,fea,0,0,sur,0
vega,Вега,Vega,veqa,0,0,neu,0,0,0,0,0,0,0,0
vegetable,овощной,sebze,tərəvəz,0,0,neu,0,0,0,0,0,0,0,0
vegetarian,вегетарианец,,vegetarian,0,0,neu,0,0,0,0,0,0,0,0
vegetarianism,вегетарианство,,vegetarianizm,0,0,neu,0,0,0,0,0,0,0,0
vegetation,растительность,,bitki örtüyü,0,0,neu,0,0,0,0,0,0,0,0
vegetative,растительный,,vegetativ,0,neg,0,0,0,dis,0,0,sad,0,0
vehement,неистовый,,şiddətli,0,neg,0,ang,0,0,fea,0,0,0,0
vehicle,автомобиль,,vasitə,0,0,neu,0,0,0,0,0,0,0,0
veil,вуаль,peçe,pərdə,0,0,neu,0,0,0,0,0,0,0,0
veiled,завуалированная,,örtüklü,0,0,neu,0,0,0,0,0,0,0,0
vein,вена,,damar,0,0,neu,0,0,0,0,0,0,0,0
veined,испещренный прожилками,,damarlı,0,0,neu,0,0,0,0,0,0,0,0
vellum,калька,,məxmər,0,0,neu,0,0,0,0,0,0,0,0
velocity,скорость,,sürət,0,0,neu,0,0,0,0,0,0,0,0
velour,велюр,,məxmər,0,0,neu,0,0,0,0,0,0,0,0
velvet,бархат,kadife,məxmər,pos,0,0,0,0,0,0,0,0,0,0
velvety,бархатистый,,məxmər,pos,0,0,0,0,0,0,0,0,0,0
vena,вена,,vena,0,0,neu,0,0,0,0,0,0,0,0
vendetta,вендетта,kan davası,vendetta,0,neg,0,ang,0,0,fea,0,sad,0,0
vendor,продавец,,satıcı,0,0,neu,0,0,0,0,0,0,0,0
veneer,шпон,,kaplama,0,0,neu,0,0,0,0,0,0,0,0
venerable,почтенный,,hörmətli,pos,0,0,0,ant,0,0,joy,0,0,tru
veneration,почитание,,ehtiram,pos,0,0,0,0,0,0,0,0,0,0
vengeance,месть,,intiqam,0,neg,0,ang,0,0,0,0,0,0,0
vengeful,мстительный,,qisasçı,0,neg,0,ang,0,0,fea,0,0,0,0
venison,оленина,,donuz əti,0,0,neu,0,0,0,0,0,0,0,0
venom,яд,,zəhər,0,neg,0,ang,0,dis,fea,0,0,0,0
venomous,ядовитый,,zəhərli,0,neg,0,ang,0,dis,fea,0,0,0,0
venous,венозный,,venoz,0,0,neu,0,0,0,0,0,0,0,0
vent,выход,delik,havalandırmaq,0,0,neu,ang,0,0,0,0,0,0,0
ventilation,вентиляция,,ventilyasiya,0,0,neu,0,0,0,0,0,0,0,0
ventilator,вентилятор,,ventilyator,0,0,neu,0,0,0,0,0,0,0,0
ventricle,желудочек,,mədəcik,0,0,neu,0,0,0,0,0,0,0,0
ventricular,желудочковый,,ventrikulyar,0,0,neu,0,0,0,0,0,0,0,0
venture,предприятие,girişim,təşəbbüs,0,0,neu,0,0,0,0,0,0,0,0
venue,место встречи,,məkan,0,0,neu,0,0,0,0,0,0,0,0
veracity,достоверность,gerçeklik,həqiqət,pos,0,0,0,ant,0,0,joy,0,sur,tru
veranda,веранда,,veranda,0,0,neu,0,0,0,0,0,0,0,0
verbal,словесный,sözlü,şifahi,0,0,neu,0,0,0,0,0,0,0,0
verbatim,дословно,,sözlü,0,0,neu,0,0,0,0,0,0,0,0
verbiage,словоблудие,şişirme,söz,0,0,neu,0,0,0,0,0,0,0,0
verbose,подробный,,müfəssəl,0,0,neu,0,0,0,0,0,0,0,0
verbosity,многословие,,sözsüzlük,0,neg,0,0,0,0,0,0,0,0,0
verdant,зеленый,,yaşıl,pos,0,0,0,0,0,0,0,0,0,0
verdict,вердикт,karar,hökm,0,0,neu,0,0,0,fea,0,0,0,0
verge,обочина,,kənar,0,neg,0,0,ant,0,fea,0,0,0,0
verification,проверка,doğrulama,yoxlama,pos,0,0,0,0,0,0,0,0,0,tru
verified,проверенный,,təsdiqləndi,pos,0,0,0,0,0,0,0,0,0,tru
verify,проверить,doğrulamak,yoxlamaq,0,0,neu,0,0,0,0,0,0,0,0
verily,истинно,,həqiqətən,pos,0,0,0,0,0,0,0,0,0,tru
veritable,настоящий,,doğrudur,pos,0,0,0,0,0,0,0,0,0,0
vermin,паразиты,haşarat,zərərverici,0,neg,0,ang,0,dis,fea,0,0,0,0
vernacular,народный,argo,xalq dili,0,0,neu,0,0,0,0,0,0,0,0
vernal,весенний,,vernal,pos,0,0,0,0,0,0,joy,0,0,0
veronica,вероника,,veronika,0,0,neu,0,0,0,0,0,0,0,0
versatile,разносторонний,çok yönlü,çox yönlü,0,0,neu,0,0,0,0,0,0,0,0
versatility,многосторонность,,çox yönlülük,0,0,neu,0,0,0,0,0,0,0,0
verse,стих,,ayə,0,0,neu,0,0,0,0,0,0,0,0
version,версия,versiyon,versiya,0,0,neu,0,0,0,0,0,0,0,0
versus,против,e karşı,qarşı,0,neg,0,ang,0,0,0,0,0,0,0
vert,верт,din değiştirmek,vert,0,0,neu,0,0,0,0,0,0,0,0
vertebra,позвонок,,fəqərə,0,0,neu,0,0,0,0,0,0,0,0
vertebral,позвоночный,,vertebral,0,0,neu,0,0,0,0,0,0,0,0
vertex,вершина,,zirvəsi,0,0,neu,0,0,0,0,0,0,0,0
vertical,вертикальный,dikey,şaquli,0,0,neu,0,0,0,0,0,0,0,0
vertically,вертикально,,şaquli olaraq,0,0,neu,0,0,0,0,0,0,0,0
vertigo,головокружение,baş dönmesi,başgicəllənmə,0,neg,0,0,0,0,fea,0,0,0,0
verve,пыл,,əmin olmaq,pos,0,0,0,0,0,0,0,0,0,0
vesicle,пузырек,,vezikül,0,0,neu,0,0,0,0,0,0,0,0
vesicular,везикулярный,,vezikulyar,0,0,neu,0,0,dis,0,0,0,0,0
vessel,судно,,gəmi,0,0,neu,0,0,0,0,0,0,0,0
vest,жилет,yelek,jilet,0,0,neu,0,0,0,0,0,0,0,0
vested,законный,,haqqı var,0,0,neu,0,0,0,0,0,0,0,0
vestibule,вестибюль,,vestibül,0,0,neu,0,0,0,0,0,0,0,0
vestige,рудимент,,iz,0,0,neu,0,0,0,0,0,0,0,0
vet,ветеринар,,baytar,0,0,neu,0,0,0,0,0,0,0,0
veteran,ветеран,,veteran,pos,0,0,0,0,0,0,0,0,0,tru
veterinarian,ветеринар,,baytar,0,0,neu,0,0,0,0,0,0,0,0
